Time,[NO],[sGC],[6C-sGC-NO],[5C-sGC-NO],Absorbance
8.499128e+01,1.060000e-06,8.086692e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.501102e+01,1.060000e-06,8.191210e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.503156e+01,1.060000e-06,8.090280e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.505290e+01,1.060000e-06,8.215189e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.507392e+01,1.060000e-06,8.052514e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.509367e+01,1.060000e-06,8.220681e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.511234e+01,1.060000e-06,8.096419e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.513151e+01,1.060000e-06,8.176170e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.515278e+01,1.060000e-06,8.098399e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.517586e+01,1.060000e-06,8.239482e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.519437e+01,1.060000e-06,8.088327e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.521272e+01,1.060000e-06,8.172189e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.523319e+01,1.060000e-06,8.111716e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.525675e+01,1.060000e-06,8.219184e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.527622e+01,1.060000e-06,8.083103e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.529558e+01,1.060000e-06,8.188276e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.531582e+01,1.060000e-06,8.097782e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.533738e+01,1.060000e-06,8.208903e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.535909e+01,1.060000e-06,8.043073e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.537928e+01,1.060000e-06,8.241211e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.539762e+01,1.060000e-06,8.090541e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.540000e+01,1.060000e-06,8.106167e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.540000e+01,1.060000e-06,8.106167e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.540028e+01,1.060000e-06,8.107650e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.540139e+01,1.060000e-06,8.113016e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.540647e+01,1.060000e-06,8.128939e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.542312e+01,1.060000e-06,8.146600e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.544966e+01,1.060000e-06,8.125559e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.547622e+01,1.060000e-06,8.226327e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.549498e+01,1.060000e-06,8.091302e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.551391e+01,1.060000e-06,8.176823e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.553469e+01,1.060000e-06,8.103270e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.555762e+01,1.060000e-06,8.225704e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.557681e+01,1.060000e-06,8.083838e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.559581e+01,1.060000e-06,8.182820e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.561605e+01,1.060000e-06,8.103184e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.563818e+01,1.060000e-06,8.210379e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.566051e+01,1.060000e-06,8.022253e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.567804e+01,1.060000e-06,8.189757e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.569537e+01,1.060000e-06,8.126263e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.571637e+01,1.060000e-06,8.163765e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.574279e+01,1.060000e-06,8.046190e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.576084e+01,1.060000e-06,8.189210e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.577903e+01,1.060000e-06,8.119592e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.580022e+01,1.060000e-06,8.173669e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.582495e+01,1.060000e-06,8.044605e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.584310e+01,1.060000e-06,8.191752e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.586125e+01,1.060000e-06,8.118737e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.588220e+01,1.060000e-06,8.172779e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.590671e+01,1.060000e-06,8.051963e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.592521e+01,1.060000e-06,8.194330e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.594370e+01,1.060000e-06,8.114108e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.596449e+01,1.060000e-06,8.176859e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.598814e+01,1.060000e-06,8.058691e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.600706e+01,1.060000e-06,8.198142e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.602589e+01,1.060000e-06,8.107954e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.604644e+01,1.060000e-06,8.181274e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.606915e+01,1.060000e-06,8.067378e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.608866e+01,1.060000e-06,8.203077e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.610798e+01,1.060000e-06,8.097926e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.612826e+01,1.060000e-06,8.188335e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.614981e+01,1.060000e-06,8.076974e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.617154e+01,1.060000e-06,8.243604e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.619166e+01,1.060000e-06,8.045855e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.621006e+01,1.060000e-06,8.195803e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.622829e+01,1.060000e-06,8.115927e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.624893e+01,1.060000e-06,8.173331e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.627287e+01,1.060000e-06,8.062043e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.629194e+01,1.060000e-06,8.198661e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.631094e+01,1.060000e-06,8.105454e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.633148e+01,1.060000e-06,8.183847e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.635387e+01,1.060000e-06,8.068554e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.637349e+01,1.060000e-06,8.204201e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.639289e+01,1.060000e-06,8.095951e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.641310e+01,1.060000e-06,8.189415e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.643445e+01,1.060000e-06,8.078907e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.645606e+01,1.060000e-06,8.237401e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.647629e+01,1.060000e-06,8.048840e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.649494e+01,1.060000e-06,8.198893e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.651331e+01,1.060000e-06,8.112744e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.653374e+01,1.060000e-06,8.174876e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.655712e+01,1.060000e-06,8.068649e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.657663e+01,1.060000e-06,8.202096e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.659602e+01,1.060000e-06,8.097689e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.661637e+01,1.060000e-06,8.189614e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.663791e+01,1.060000e-06,8.075350e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.665951e+01,1.060000e-06,8.242744e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.667953e+01,1.060000e-06,8.049919e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.669795e+01,1.060000e-06,8.193931e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.671634e+01,1.060000e-06,8.115289e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.673715e+01,1.060000e-06,8.175642e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.676100e+01,1.060000e-06,8.057680e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.677984e+01,1.060000e-06,8.197410e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.679862e+01,1.060000e-06,8.109069e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.681922e+01,1.060000e-06,8.180565e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.684208e+01,1.060000e-06,8.065817e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.686148e+01,1.060000e-06,8.202184e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.688071e+01,1.060000e-06,8.099939e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.690103e+01,1.060000e-06,8.186930e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.692279e+01,1.060000e-06,8.075350e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.694468e+01,1.060000e-06,8.250644e-14,1.337886e-09,4.686620e-07,2.164676e-02
8.696473e+01,1.060000e-06,8.041593e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.698287e+01,1.060000e-06,8.193175e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.700091e+01,1.060000e-06,8.119062e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.702173e+01,1.060000e-06,8.171252e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.704629e+01,1.060000e-06,8.055683e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.706496e+01,1.060000e-06,8.195386e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.708363e+01,1.060000e-06,8.111566e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.710437e+01,1.060000e-06,8.179237e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.712760e+01,1.060000e-06,8.061274e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.714671e+01,1.060000e-06,8.199826e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.716568e+01,1.060000e-06,8.105083e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.718613e+01,1.060000e-06,8.183184e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.720847e+01,1.060000e-06,8.070819e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.722823e+01,1.060000e-06,8.205173e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.724777e+01,1.060000e-06,8.092996e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.726793e+01,1.060000e-06,8.191675e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.728903e+01,1.060000e-06,8.080605e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.731039e+01,1.060000e-06,8.229143e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.733071e+01,1.060000e-06,8.054900e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.734971e+01,1.060000e-06,8.202040e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.736838e+01,1.060000e-06,8.107489e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.738863e+01,1.060000e-06,8.178482e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.741124e+01,1.060000e-06,8.074671e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.743122e+01,1.060000e-06,8.206037e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.745101e+01,1.060000e-06,8.088208e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.747115e+01,1.060000e-06,8.195969e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.749185e+01,1.060000e-06,8.082236e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.751282e+01,1.060000e-06,8.217907e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.753319e+01,1.060000e-06,8.064959e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.755273e+01,1.060000e-06,8.205497e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.757193e+01,1.060000e-06,8.097922e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.759203e+01,1.060000e-06,8.186009e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.761356e+01,1.060000e-06,8.080757e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.763551e+01,1.060000e-06,8.243750e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.765591e+01,1.060000e-06,8.037614e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.767433e+01,1.060000e-06,8.200811e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.769227e+01,1.060000e-06,8.116515e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.771249e+01,1.060000e-06,8.169253e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.773647e+01,1.060000e-06,8.072138e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.775613e+01,1.060000e-06,8.202061e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.777573e+01,1.060000e-06,8.094580e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.779611e+01,1.060000e-06,8.193268e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.781736e+01,1.060000e-06,8.075514e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.783862e+01,1.060000e-06,8.233222e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.785860e+01,1.060000e-06,8.059576e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.787738e+01,1.060000e-06,8.194977e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.789624e+01,1.060000e-06,8.109711e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.791703e+01,1.060000e-06,8.182047e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.794001e+01,1.060000e-06,8.060424e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.795910e+01,1.060000e-06,8.200077e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.797803e+01,1.060000e-06,8.105456e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.799845e+01,1.060000e-06,8.182508e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.802083e+01,1.060000e-06,8.071267e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.804062e+01,1.060000e-06,8.205249e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.806019e+01,1.060000e-06,8.092492e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.808035e+01,1.060000e-06,8.192148e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.810140e+01,1.060000e-06,8.080755e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.812272e+01,1.060000e-06,8.227840e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.814304e+01,1.060000e-06,8.056113e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.816209e+01,1.060000e-06,8.202378e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.818083e+01,1.060000e-06,8.106528e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.820106e+01,1.060000e-06,8.179285e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.822355e+01,1.060000e-06,8.075298e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.824359e+01,1.060000e-06,8.206566e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.826342e+01,1.060000e-06,8.086985e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.828353e+01,1.060000e-06,8.196699e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.830414e+01,1.060000e-06,8.083088e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.832504e+01,1.060000e-06,8.215418e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.834546e+01,1.060000e-06,8.066422e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.836514e+01,1.060000e-06,8.207066e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.838443e+01,1.060000e-06,8.095388e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.840444e+01,1.060000e-06,8.187244e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.842572e+01,1.060000e-06,8.083192e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.844752e+01,1.060000e-06,8.235906e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.846806e+01,1.060000e-06,8.041478e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.848680e+01,1.060000e-06,8.205292e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.850491e+01,1.060000e-06,8.112466e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.852487e+01,1.060000e-06,8.170872e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.854813e+01,1.060000e-06,8.079719e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.856840e+01,1.060000e-06,8.206537e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.858853e+01,1.060000e-06,8.081601e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.860868e+01,1.060000e-06,8.202586e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.862891e+01,1.060000e-06,8.083486e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.864934e+01,1.060000e-06,8.205668e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.866973e+01,1.060000e-06,8.077311e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.868997e+01,1.060000e-06,8.208490e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.870995e+01,1.060000e-06,8.082627e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.872996e+01,1.060000e-06,8.199137e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.875025e+01,1.060000e-06,8.086057e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.877092e+01,1.060000e-06,8.207521e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.879153e+01,1.060000e-06,8.070986e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.881168e+01,1.060000e-06,8.212862e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.883127e+01,1.060000e-06,8.085796e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.885098e+01,1.060000e-06,8.191403e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.887145e+01,1.060000e-06,8.091151e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.889277e+01,1.060000e-06,8.213484e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.891385e+01,1.060000e-06,8.052944e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.893370e+01,1.060000e-06,8.222807e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.895240e+01,1.060000e-06,8.094637e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.897148e+01,1.060000e-06,8.176328e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.899257e+01,1.060000e-06,8.100320e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.901560e+01,1.060000e-06,8.234294e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.903435e+01,1.060000e-06,8.086714e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.905293e+01,1.060000e-06,8.175694e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.907332e+01,1.060000e-06,8.108850e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.909635e+01,1.060000e-06,8.215867e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.911607e+01,1.060000e-06,8.080788e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.913564e+01,1.060000e-06,8.193241e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.915574e+01,1.060000e-06,8.094728e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.917685e+01,1.060000e-06,8.204969e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.919822e+01,1.060000e-06,8.057353e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.921862e+01,1.060000e-06,8.232614e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.923757e+01,1.060000e-06,8.083695e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.925625e+01,1.060000e-06,8.178630e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.927643e+01,1.060000e-06,8.107958e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.929904e+01,1.060000e-06,8.210271e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.931918e+01,1.060000e-06,8.077800e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.933910e+01,1.060000e-06,8.202049e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.935907e+01,1.060000e-06,8.088708e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.937949e+01,1.060000e-06,8.200196e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.940027e+01,1.060000e-06,8.075961e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.942093e+01,1.060000e-06,8.218638e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.944087e+01,1.060000e-06,8.073957e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.946032e+01,1.060000e-06,8.196695e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.947999e+01,1.060000e-06,8.097904e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.950077e+01,1.060000e-06,8.195625e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.952238e+01,1.060000e-06,8.065037e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.954348e+01,1.060000e-06,8.242952e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.956288e+01,1.060000e-06,8.066329e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.958122e+01,1.060000e-06,8.183714e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.960033e+01,1.060000e-06,8.114464e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.962220e+01,1.060000e-06,8.188079e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.964605e+01,1.060000e-06,8.025174e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.966353e+01,1.060000e-06,8.187855e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.968095e+01,1.060000e-06,8.126375e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.970213e+01,1.060000e-06,8.164747e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.972862e+01,1.060000e-06,8.040233e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.974641e+01,1.060000e-06,8.187447e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.976436e+01,1.060000e-06,8.122551e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.978567e+01,1.060000e-06,8.170727e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.981109e+01,1.060000e-06,8.038885e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.982894e+01,1.060000e-06,8.188885e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.984684e+01,1.060000e-06,8.122225e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.986801e+01,1.060000e-06,8.170083e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.989333e+01,1.060000e-06,8.043551e-14,1.337889e-09,4.686620e-07,2.164676e-02
8.991138e+01,1.060000e-06,8.190376e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.992948e+01,1.060000e-06,8.119887e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.995055e+01,1.060000e-06,8.172274e-14,1.337887e-09,4.686620e-07,2.164676e-02
8.997532e+01,1.060000e-06,8.048077e-14,1.337888e-09,4.686620e-07,2.164676e-02
8.999361e+01,1.060000e-06,8.192686e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.001191e+01,1.060000e-06,8.116831e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.003282e+01,1.060000e-06,8.174620e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.005695e+01,1.060000e-06,8.054492e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.007561e+01,1.060000e-06,8.195832e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.009422e+01,1.060000e-06,8.111887e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.011492e+01,1.060000e-06,8.178426e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.013820e+01,1.060000e-06,8.062269e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.015735e+01,1.060000e-06,8.200075e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.017638e+01,1.060000e-06,8.104221e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.019681e+01,1.060000e-06,8.183974e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.021905e+01,1.060000e-06,8.071335e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.023886e+01,1.060000e-06,8.205601e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.025843e+01,1.060000e-06,8.092103e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.027857e+01,1.060000e-06,8.192201e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.029959e+01,1.060000e-06,8.081307e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.032090e+01,1.060000e-06,8.226877e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.034126e+01,1.060000e-06,8.056182e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.036036e+01,1.060000e-06,8.203281e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.037910e+01,1.060000e-06,8.105858e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.039927e+01,1.060000e-06,8.179298e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.042167e+01,1.060000e-06,8.076837e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.044183e+01,1.060000e-06,8.207390e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.046176e+01,1.060000e-06,8.084346e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.048184e+01,1.060000e-06,8.198589e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.050225e+01,1.060000e-06,8.084444e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.052298e+01,1.060000e-06,8.210445e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.054348e+01,1.060000e-06,8.070093e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.056344e+01,1.060000e-06,8.209746e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.058297e+01,1.060000e-06,8.089586e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.060284e+01,1.060000e-06,8.190660e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.062362e+01,1.060000e-06,8.087157e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.064504e+01,1.060000e-06,8.221158e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.066582e+01,1.060000e-06,8.051351e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.068524e+01,1.060000e-06,8.213694e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.070382e+01,1.060000e-06,8.101913e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.072334e+01,1.060000e-06,8.175790e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.074520e+01,1.060000e-06,8.091147e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.076841e+01,1.060000e-06,8.258864e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.078615e+01,1.060000e-06,8.093881e-14,1.337888e-09,4.686620e-07,2.164676e-02
